25	1340	717	3.75941
25	1546	1942	3.46543
25	1587	814	3.73218
25	1607	2363	3.34789
25	1641	1796	3.51054
25	1648	2405	3.34433
25	1671	544	3.87406
25	1794	1711	3.52095
25	1845	627	3.84808
25	1920	3184	2.96101
25	1925	391	4.02903
25	1962	1544	3.56444
25	2050	1249	3.58612
25	2060	1272	3.58303
25	2181	696	3.77427
25	2187	1066	3.64003
25	2256	2518	3.31098
25	2340	746	3.76722
25	2410	1891	3.48334
26	1314	1024	3.63499
26	1356	1815	3.50222
26	1527	1116	3.61629
26	2063	1201	3.58568
27	2015	2821	3.08451
27	2106	2891	2.91761
28	1387	179	4.11845
28	1908	117	4.1113
29	1517	211	4.1292
29	1522	285	4.02281
29	1884	150	4.15182
29	1950	194	4.18502
29	1968	351	3.92456
29	2042	290	3.99273
29	2351	199	4.16732
30	1335	893	3.72356
31	1425	2882	3.02551
31	2109	2879	3.04811
31	2376	3063	2.8669
32	1235	947	3.67089
32	1281	529	3.89241
32	1383	604	3.78391
32	1474	516	3.91315
32	1545	1135	3.60064
32	1593	578	3.82584
32	1639	557	3.82787
32	1717	192	4.27249
32	1780	851	3.68134
32	1807	621	3.77542
32	1819	504	3.87183
32	1837	202	4.18777
32	1845	367	4.01492
32	1963	568	3.86106
32	1985	1093	3.60936
32	2007	551	3.85926
32	2071	776	3.73011
32	2077	389	3.94423
32	2109	394	3.9496
32	2138	1186	3.59683
32	2174	615	3.82133
32	2181	371	3.96283
32	2215	414	3.97105
32	2380	898	3.66842
34	1211	248	4.21028
34	1223	413	3.94123
34	1353	614	3.79792
34	1356	362	4.14497
34	1434	447	3.91381
34	1442	438	3.92331
34	1465	473	3.85856
34	1489	292	4.02528
34	1556	467	3.88332
34	1565	522	3.86325
34	1581	583	3.81078
34	1632	274	4.03413
34	1685	314	3.96633
34	1747	469	3.89643
34	1796	337	4.02291
34	1845	342	4.0349
34	1858	882	3.68086
34	1865	466	3.86541
34	1890	432	3.89477
34	1918	592	3.80728
34	1924	646	3.75665
34	1992	665	3.78318
34	1999	590	3.81305
34	2014	512	3.88145
34	2015	727	3.73528
34	2029	380	4.00879
34	2066	1119	3.60377
34	2106	352	4.09009
34	2157	483	3.88572
34	2166	1206	3.58762
34	2180	626	3.80652
34	2195	736	3.73662
34	2264	662	3.75096
34	2327	710	3.76213
34	2344	610	3.8078
34	2406	962	3.63803
35	1680	2109	3.33515
35	1851	2326	3.32889
36	1242	183	4.10329
36	1340	353	3.963
36	1394	259	4.04576
36	1443	350	3.94975
36	1617	563	3.79915
36	1636	307	4.05104
36	1749	208	3.99984
36	1879	709	3.72026
36	1912	178	4.12335
36	2223	475	3.82771
36	2348	324	3.95867
38	1448	2740	3.10379
38	1647	2852	3.08274
38	2010	2678	3.1129
38	2042	2899	3.09984
38	2063	2735	3.09986
38	2106	2594	3.12878
39	1211	574	3.92124
39	1221	1834	3.49725
39	1263	1247	3.58571
39	1308	1285	3.57711
39	1356	785	3.82194
39	1377	1815	3.49655
39	1415	727	3.75219
39	1434	774	3.74186
39	1447	910	3.68946
39	1479	747	3.77746
39	1489	559	3.84766
39	1632	581	3.81923
39	1678	879	3.70221
39	1709	1145	3.60374
39	1726	959	3.72057
39	1755	929	3.66297
39	1776	1690	3.52661
39	1837	858	3.72336
39	1937	750	3.77241
39	2022	2142	3.41753
39	2063	1131	3.60101
39	2109	981	3.65975
39	2156	1040	3.63741
39	2181	768	3.74367
39	2222	810	3.70061
39	2244	890	3.72784
39	2290	1075	3.61367
39	2378	1797	3.50642
40	1599	513	3.8057
41	1340	305	3.99794
41	1354	290	3.96683
42	1340	2808	3.05515
42	1354	2964	3.0263
42	1356	2543	3.19253
42	1449	2479	3.17087
42	1472	3161	2.98257
42	1473	2823	3.1027
42	1564	3078	3.02409
42	1579	2880	3.04682
42	1758	2661	3.12697
42	1837	2632	3.1229
42	1962	2958	3.03241
42	2180	3049	3.02292
42	2304	3053	2.967
43	1608	2304	3.37509
43	1712	2252	3.36948
43	2129	2261	3.37412
44	1244	3343	2.60433
44	1389	3311	2.79393
44	1449	3268	2.54971
44	1468	3243	2.95485
44	1473	3421	2.6824
44	1496	3369	2.6673
44	1579	3232	2.7913
44	1601	3237	2.93825
44	1628	3366	2.57384
44	1680	3017	2.7056
44	1726	3427	2.58298
44	1741	3314	2.67063
44	1779	3381	2.80845
44	1793	3334	2.76609
44	1837	3295	2.63112
44	1938	3334	2.85796
44	1943	3302	2.62614
44	1958	3035	3.00161
44	2012	3285	2.78769
44	2109	3255	2.76535
44	2131	3343	2.79274
44	2143	3421	2.74471
44	2180	3280	2.84856
44	2378	3252	2.91829
45	1457	1248	3.57944
45	1484	720	3.80272
45	1587	1139	3.6076
45	1605	2292	3.3212
45	1639	2158	3.38985
45	1712	2767	3.16083
45	1752	1135	3.60552
45	1794	2419	3.30759
45	1803	3016	3.06782
45	1825	1913	3.47424
45	1870	3295	2.94851
45	1889	2136	3.39226
45	1962	2045	3.42743
45	1968	2396	3.31161
45	2010	798	3.77941
45	2024	2242	3.38838
45	2063	1882	3.45822
45	2085	2190	3.40735
45	2102	1021	3.65696
45	2106	599	3.90145
45	2230	2314	3.35199
45	2266	2360	3.3494
45	2380	2343	3.33839
46	1369	2947	2.97985
46	1752	2845	3.04804
46	1988	2771	3.06414
47	1326	304	3.95374
47	1521	325	3.93216
47	1693	311	3.99417
47	1860	118	4.11356
47	1904	125	4.07135
47	1912	332	3.98342
47	1943	212	4.16034
47	2179	314	3.93362
47	2223	159	4.0329
47	2242	226	4.00236
47	2244	166	4.20722
47	2337	168	4.00985
47	2353	506	3.80442
47	2380	268	3.97073
48	1314	2889	3.14924
48	1325	3191	2.88071
48	1386	3185	2.92476
48	1389	3144	2.91736
48	1422	3146	2.85657
48	1427	3161	2.97165
48	1476	3018	3.0867
48	1543	3005	3.08219
48	1594	3146	2.96264
48	1609	3027	3.03406
48	1635	3222	2.70858
48	1680	2856	2.85271
48	1710	3178	2.97323
48	1883	3000	2.99342
48	1912	3007	2.89819
48	1962	3046	2.96983
48	2029	3211	2.87322
48	2106	3193	2.66314
48	2181	3086	2.87683
48	2255	2896	3.14694
48	2258	3038	3.02395
50	1267	28	4.33876
50	1685	69	4.21376
50	1799	27	4.44025
50	1872	15	4.45908
50	1968	6	4.45423
50	2015	2	4.55595
52	1242	840	3.69213
52	1279	917	3.67772
52	1383	861	3.6661
52	1404	934	3.68665
52	1489	901	3.68365
52	1937	877	3.71199
52	1949	975	3.65966
52	2153	845	3.74025
54	1220	3253	2.96652
54	1265	3086	2.91567
54	1449	2875	2.91293
54	2015	3085	2.90149
54	2106	2906	2.90499
55	1386	2474	3.28805
55	1962	2493	3.2636
55	2179	2604	3.27274
55	2230	2565	3.26862
55	2376	2368	3.28072
57	1854	1938	3.47026
57	2010	1826	3.49181
57	2109	1872	3.47198
58	1335	151	4.24235
58	1475	225	4.1762
58	1883	117	4.14629
59	2015	1889	3.46368
60	1220	2625	3.27229
60	1333	2564	3.15845
60	1494	2743	3.19122
60	1542	2810	3.15647
60	1680	2336	3.21741
60	1781	2775	3.19893
60	1956	2781	3.20406
60	2010	2616	3.14801
60	2015	2710	3.14353
60	2106	2496	3.18851
60	2253	2774	3.20653
60	2258	2655	3.21767
61	1447	3000	2.87407
62	1279	1087	3.6252
62	1308	658	3.78024
62	1340	1101	3.60992
62	1447	1883	3.45792
62	1491	1674	3.53511
62	1912	1524	3.54274
62	2010	2142	3.38897
62	2059	957	3.66773
62	2288	2519	3.16845
63	1244	2958	2.94048
63	1356	2989	2.90827
63	1587	2974	2.99007
63	1628	2945	2.92949
63	1676	2907	3.06223
63	1879	2970	3.08027
63	1969	2996	3.00626
63	2010	2942	2.94117
63	2109	2968	2.99738
64	1264	3540	2.2903
64	1448	3445	2.42979
64	1613	3508	2.34714
64	1958	3493	2.49597
64	1962	3566	2.40859
64	1980	3386	2.33516
64	2219	3670	2.43127
65	1220	3747	2.30374
65	1297	3682	1.99029
65	1425	3587	2.11817
65	1449	3540	1.99088
65	1470	3661	2.22823
65	1502	3712	2.37982
65	1635	3605	2.04112
65	1841	3758	2.18527
65	1851	3712	2.0827
65	1880	3606	2.15391
65	1951	3788	2.21501
65	2010	3603	2.01765
65	2012	3662	2.14134
65	2106	3537	1.99913
65	2109	3607	2.12987
65	2153	3713	2.0784
65	2168	3733	2.07121
65	2378	3739	2.22886
66	1230	3820	1.87731
66	1300	3860	1.89309
66	1317	3675	1.90254
66	1399	3800	1.88032
66	1418	3796	1.88785
66	1641	3816	1.88233
66	1675	3735	1.87102
66	1676	3604	1.87648
66	1680	3342	1.89328
66	1723	3845	1.87912
66	1737	3664	1.90056
66	1941	3489	1.9209
66	1950	3819	1.89014
66	2010	3633	1.83966
66	2015	3587	1.86077
66	2109	3642	1.8827
66	2167	3835	1.89361
68	1749	1831	3.47382
69	1496	948	3.70279
69	1672	732	3.73497
69	2122	848	3.7018
70	1228	2703	3.16951
70	1246	2525	3.26703
70	1267	2911	3.09919
70	1281	2951	3.05192
70	1290	2862	3.14573
70	1292	2881	3.11146
70	1301	2544	3.2721
70	1303	2714	3.07548
70	1333	2691	3.08489
70	1335	3126	2.92272
70	1340	2447	3.24741
70	1345	2684	3.23584
70	1353	2773	3.21196
70	1394	2929	3.12561
70	1419	2994	3.08503
70	1450	2789	3.197
70	1461	2840	3.17183
70	1489	3005	3.01277
70	1491	2929	3.03727
70	1520	2391	3.35673
70	1564	2588	3.26373
70	1579	2577	3.19698
70	1584	2667	3.15932
70	1606	2374	3.35153
70	1616	2865	3.06235
70	1617	2436	3.32944
70	1629	2736	3.20767
70	1633	2683	3.25441
70	1680	2527	3.09516
70	1687	2781	3.18268
70	1695	2629	3.23135
70	1716	2712	3.2141
70	1720	2718	3.20912
70	1721	3118	3.00013
70	1731	2921	3.12957
70	1757	2614	3.19342
70	1793	2563	3.23771
70	1794	2477	3.28663
70	1802	2726	3.16281
70	1843	2814	3.12991
70	1867	2944	3.0919
70	1922	2821	3.13304
70	1962	2647	3.19794
70	1968	2510	3.27006
70	1983	2426	3.31087
70	2012	2584	3.22766
70	2021	1938	3.46552
70	2025	2537	3.29405
70	2028	2872	3.1413
70	2099	2632	3.27121
70	2102	2712	3.13091
70	2103	2852	3.14552
70	2109	2656	3.17433
70	2129	2693	3.19711
70	2143	2774	3.15943
70	2156	2694	3.19059
70	2162	2697	3.21438
70	2188	2948	3.03673
70	2215	2864	3.08742
70	2288	2955	2.87657
70	2302	2478	3.31519
70	2383	2835	3.10475
70	2391	2878	3.14718
71	1340	3565	2.20155
71	1426	3679	2.23114
71	1472	3697	2.38702
71	1640	3762	2.21653
71	1680	3293	2.16913
71	1733	3607	2.06421
71	1851	3692	2.14787
71	2010	3597	2.05112
71	2060	3707	2.28732
71	2063	3447	2.25482
71	2203	3552	2.55661
71	2244	3716	2.07817
72	1345	1542	3.5587
72	2238	918	3.70022
73	1327	615	3.8103
73	1617	484	3.83673
73	1680	662	3.77793
73	1889	570	3.81141
73	2215	733	3.78659
74	1354	2882	3.07037
74	1368	2970	3.12447
74	1470	2835	3.12748
74	1587	3017	2.95662
74	1794	2899	3.09172
74	1980	2898	2.89784
74	1988	3001	2.92819
74	2106	3078	2.7706
75	1265	2887	3.03586
75	2015	2848	3.06698
76	1284	2958	3.02317
76	1447	2747	3.04455
76	1542	3198	2.93929
76	1630	2924	3.04888
76	1641	3174	2.97247
76	1694	2967	3.01388
76	1717	2634	3.10856
76	1746	2931	3.03713
76	1778	3193	2.92459
76	1941	2970	2.96318
76	2063	2898	3.00168
76	2098	3032	2.99948
76	2101	3012	3.04136
76	2126	3020	3.0323
76	2147	3063	3.0155
76	2167	3162	2.99314
76	2203	3253	2.91448
76	2244	2834	3.05284
79	1449	3267	2.55032
79	1502	3266	2.96261
79	1546	3387	2.78556
79	1778	3266	2.87069
79	2063	3206	2.7168
79	2098	3405	2.68944
79	2105	3387	2.59375
79	2106	3267	2.55547
79	2251	3429	2.60145
79	2376	3368	2.59845
80	1242	378	3.94466
81	1272	2390	3.30312
81	1658	2503	3.24605
81	1912	2381	3.2573
81	2010	2218	3.35877
81	2102	2403	3.2858
82	2230	392	3.90107
83	1224	905	3.67877
85	1396	1996	3.44688
85	1605	2090	3.39047
85	1766	2229	3.40259
85	1889	2129	3.39503
86	1340	1948	3.43846
86	1602	2070	3.43754
86	1608	2058	3.44572
86	1835	2022	3.40552
86	1851	2100	3.40885
86	2042	1994	3.45394
87	1556	3607	2.47554
87	1609	3608	2.47882
87	1680	3171	2.45418
87	1721	3655	2.50166
87	1851	3554	2.43977
87	1958	3507	2.46783
87	2010	3439	2.40863
87	2073	3531	2.50065
87	2085	3613	2.45787
87	2106	3353	2.42479
87	2109	3480	2.44765
87	2127	3647	2.47136
87	2166	3686	2.47525
87	2181	3478	2.45808
87	2299	3700	2.44015
88	1297	3115	2.81454
88	1356	3195	2.75611
88	1496	3075	2.91497
88	1680	2746	2.95172
88	1841	2941	3.09348
88	1854	3017	3.0391
88	2010	3041	2.86409
88	2077	2892	3.05316
88	2102	3014	2.95065
88	2153	3048	2.94153
88	2208	3116	2.91783
88	2251	3125	2.86887
88	2340	3012	2.96305
89	1266	2700	3.12449
89	1470	2725	3.17884
89	1624	2827	3.07243
89	1794	2760	3.16002
89	1912	2653	3.1191
89	2106	2702	3.06098
89	2146	2839	3.15112
91	1284	3472	2.57686
91	1447	3292	2.57694
91	1912	3347	2.59071
91	1925	3455	2.58174
91	2411	3523	2.57253
92	1356	3490	2.42318
92	1395	3584	2.4153
92	1449	3351	2.43251
92	1587	3527	2.43747
92	1647	3504	2.40597
92	1680	3180	2.43673
92	1851	3564	2.42431
92	1880	3497	2.41298
92	1941	3385	2.43931
92	1958	3532	2.41909
92	2010	3444	2.40152
92	2012	3556	2.41181
92	2085	3631	2.42699
92	2109	3491	2.42402
93	1354	611	3.78712
93	1501	598	3.75162
93	1752	631	3.82163
93	1790	566	3.79667
93	2230	634	3.77852
94	1219	2860	3.15392
94	1244	3279	2.68897
94	1285	3090	2.78519
94	1297	3327	2.63355
94	1340	3069	2.87587
94	1354	2999	3.00368
94	1422	3156	2.85089
94	1426	3143	2.90212
94	1449	3213	2.62833
94	1473	3300	2.79594
94	1492	3391	2.68489
94	1546	2992	3.06274
94	1552	3212	2.89114
94	1632	3142	2.82868
94	1640	3227	2.89372
94	1652	3144	3.0221
94	1675	3034	3.02515
94	1717	3342	2.61
94	1726	3369	2.65954
94	1753	3126	2.96387
94	1794	3027	3.02099
94	1800	3226	2.84734
94	1870	2508	3.30359
94	1941	2680	3.14654
94	1943	3229	2.71992
94	1948	3255	2.84539
94	1962	3044	2.97434
94	1968	2995	3.0312
94	1980	3025	2.79958
94	2015	2990	2.9778
94	2017	2796	3.1936
94	2039	3144	3.00147
94	2060	3132	2.97847
94	2063	2985	2.93223
94	2098	3162	2.89719
94	2105	3279	2.71866
94	2106	3199	2.64861
94	2125	3158	2.9514
94	2131	3177	2.9198
94	2148	2639	3.2515
94	2225	3133	2.95652
94	2239	2959	3.10701
97	1470	2473	3.2904
97	1733	2375	3.25922
98	1470	1746	3.50523
99	1449	2515	3.1538
99	1613	2590	3.18184
99	1889	2635	3.19399
99	2102	2632	3.17408
99	2179	2768	3.20108
99	2376	2581	3.1622
100	1470	430	3.8664
100	1694	347	3.97859
100	1909	382	3.95616
100	1912	295	4.00728
100	2063	362	3.94765
100	2175	365	3.96521
101	1496	3693	2.06421
101	1501	3689	2.13995
101	1508	3827	2.10431
101	1647	3596	2.07278
101	1676	3580	2.08233
101	1983	3699	2.07811
101	2012	3671	2.06305
101	2015	3559	2.06075
101	2106	3528	2.03879
101	2288	3644	2.05681
102	1968	2431	3.29968
103	1244	2264	3.33382
103	1279	2472	3.2792
103	1297	2350	3.29481
103	1377	667	3.75427
103	1425	1978	3.43708
103	1434	2162	3.41625
103	1450	1361	3.57447
103	1530	2157	3.38749
103	1594	2199	3.39489
103	1680	2079	3.34802
103	1841	1241	3.58909
103	1865	1776	3.50291
103	1941	787	3.66669
103	2012	1524	3.5729
103	2020	1209	3.5819
103	2024	1595	3.55073
103	2029	2348	3.33495
103	2041	1931	3.4461
103	2047	2078	3.42022
103	2077	1196	3.59301
103	2105	2241	3.34617
103	2109	1830	3.4835
103	2110	1013	3.64024
103	2124	2337	3.29599
103	2136	471	3.81615
103	2187	1268	3.58214
103	2251	2485	3.24792
103	2288	2886	2.94465
103	2411	1796	3.50498
104	1218	2510	3.26091
104	1314	2644	3.25853
104	1489	2450	3.28208
104	1605	2456	3.25468
104	1659	2700	3.24615
104	1794	2626	3.21627
104	1883	2451	3.26554
104	1962	2556	3.237
104	1988	2370	3.26938
104	2227	2712	3.22473
104	2376	2426	3.24923
104	2380	2575	3.25263
106	1279	2506	3.261
106	1339	2549	3.2626
106	1354	2433	3.28411
106	1404	2546	3.2572
106	1434	2556	3.27855
106	1449	2445	3.20377
106	1495	2554	3.25945
106	1605	2355	3.29936
106	1884	2443	3.24798
106	1920	2285	3.35633
106	1921	2548	3.29604
106	1978	2557	3.2906
106	2023	2496	3.27075
106	2024	2517	3.28825
106	2116	2341	3.33137
106	2166	2450	3.33381
106	2180	2500	3.28174
106	2223	2413	3.30951
106	2255	2483	3.3165
109	1235	249	3.98765
109	1253	956	3.67377
109	1281	629	3.82256
109	1383	472	3.85312
109	1391	67	4.16255
109	1394	150	4.10276
109	1415	389	3.91815
109	1439	565	3.87289
109	1460	9	4.3902
109	1547	396	3.85813
109	1549	247	4.0309
109	1575	143	4.10927
109	1584	141	4.17033
109	1646	680	3.80326
109	1654	1186	3.61715
109	1658	510	3.87466
109	1678	163	4.0924
109	1717	857	3.74486
109	1726	281	4.16224
109	1750	2023	3.45434
109	1754	188	4.15217
109	1923	14	4.41416
109	1936	479	3.89075
109	1945	698	3.74618
109	1962	83	4.19844
109	1981	90	4.21476
109	1988	742	3.7447
109	1998	476	3.85916
109	2011	14	4.25099
109	2112	51	4.20169
109	2125	64	4.23401
109	2162	41	4.22958
109	2205	520	3.85448
109	2212	264	3.99355
109	2222	263	3.96299
109	2242	44	4.22305
109	2247	817	3.7183
109	2277	133	4.11193
109	2342	269	3.97992
109	2353	242	3.95225
109	2375	329	3.93528
109	2398	307	4.00958
109	2400	58	4.16679
110	1246	509	3.82653
110	1301	678	3.7455
110	1354	360	3.92926
110	1413	181	4.09788
110	1599	901	3.65773
110	2022	1813	3.49384
110	2223	764	3.70165
110	2355	688	3.7382
111	1211	1710	3.51623
